Name,Chromatic,Clique,CR==CL,Ind,n,m,MinD,MaxD
"{Fullerene, {46, 38}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 39}}",3,2,False,21,46,69,3,3
"{Fullerene, {46, 40}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 41}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 42}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 43}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 44}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 45}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 46}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 47}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 48}}",3,2,False,19,46,69,3,3
"{Fullerene, {46, 49}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 50}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 51}}",3,2,False,19,46,69,3,3
"{Fullerene, {46, 52}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 53}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 54}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 55}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 56}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 57}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 58}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 59}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 60}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 61}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 62}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 63}}",3,2,False,19,46,69,3,3
"{Fullerene, {46, 64}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 65}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 66}}",3,2,False,21,46,69,3,3
"{Fullerene, {46, 67}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 68}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 69}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 70}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 71}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 72}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 73}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 74}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 75}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 76}}",3,2,False,21,46,69,3,3
"{Fullerene, {46, 77}}",3,2,False,21,46,69,3,3
"{Fullerene, {46, 78}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 79}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 80}}",3,2,False,19,46,69,3,3
"{Fullerene, {46, 81}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 82}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 83}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 84}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 85}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 86}}",3,2,False,19,46,69,3,3
"{Fullerene, {46, 87}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 88}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 89}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 90}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 91}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 92}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 93}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 94}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 95}}",3,2,False,19,46,69,3,3
"{Fullerene, {46, 96}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 97}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 98}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 99}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 100}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 101}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 102}}",3,2,False,19,46,69,3,3
"{Fullerene, {46, 103}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 104}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 105}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 106}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 107}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 108}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 109}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 110}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 111}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 112}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 113}}",3,2,False,19,46,69,3,3
"{Fullerene, {46, 114}}",3,2,False,20,46,69,3,3
"{Fullerene, {46, 115}}",3,2,False,19,46,69,3,3
"{Fullerene, {46, 116}}",3,2,False,20,46,69,3,3
"{GeneralizedPetersen, {23, 5}}",3,2,False,20,46,69,3,3
"GrinbergGraph46",3,2,False,19,46,69,3,3
"{HoneycombToroidal, {1, 46, 5}}",2,2,True,23,46,69,3,3
"{HoneycombToroidal, {1, 46, 7}}",2,2,True,23,46,69,3,3
"{HoneycombToroidal, {1, 46, 9}}",2,2,True,23,46,69,3,3
"{LindgrenSousselier, 46}",3,2,False,20,46,75,3,15
"{MongolianTent, {5, 9}}",2,2,True,23,46,81,2,5
"{Prism, 23}",3,2,False,22,46,69,3,3
"{Antelope, {6, 8}}",2,2,True,24,48,44,1,3
"{Bishop, {6, 8}}",6,6,True,12,48,170,5,10
"{Cubic, {48, 1}}",3,2,False,20,48,72,3,3
"{Cubic, {48, 2}}",3,2,False,20,48,72,3,3
"{Cubic, {48, 3}}",2,2,True,24,48,72,3,3
"{Firecracker, {6, 8}}",2,2,True,39,48,47,1,7
"{Firecracker, {8, 6}}",2,2,True,36,48,47,1,5
"{Fiveleaper, {6, 8}}",2,2,True,24,48,70,1,4
"{Fullerene, {48, 1}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 2}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 3}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 4}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 5}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 6}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 7}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 8}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 9}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 10}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 11}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 12}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 13}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 14}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 15}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 16}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 17}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 18}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 19}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 20}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 21}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 22}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 23}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 24}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 25}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 26}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 27}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 28}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 29}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 30}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 31}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 32}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 33}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 34}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 35}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 36}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 37}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 38}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 39}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 40}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 41}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 42}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 43}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 44}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 45}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 46}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 47}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 48}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 49}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 50}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 51}}",3,2,False,22,48,72,3,3
"{Fullerene, {48, 52}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 53}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 54}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 55}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 56}}",3,2,False,22,48,72,3,3
"{Fullerene, {48, 57}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 58}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 59}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 60}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 61}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 62}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 63}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 64}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 65}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 66}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 67}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 68}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 69}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 70}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 71}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 72}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 73}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 74}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 75}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 76}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 77}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 78}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 79}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 80}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 81}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 82}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 83}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 84}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 85}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 86}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 87}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 88}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 89}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 90}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 91}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 92}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 93}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 94}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 95}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 96}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 97}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 98}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 99}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 100}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 101}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 102}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 103}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 104}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 105}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 106}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 107}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 108}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 109}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 110}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 111}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 112}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 113}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 114}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 115}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 116}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 117}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 118}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 119}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 120}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 121}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 122}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 123}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 124}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 125}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 126}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 127}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 128}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 129}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 130}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 131}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 132}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 133}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 134}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 135}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 136}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 137}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 138}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 139}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 140}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 141}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 142}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 143}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 144}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 145}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 146}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 147}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 148}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 149}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 150}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 151}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 152}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 153}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 154}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 155}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 156}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 157}}",3,2,False,22,48,72,3,3
"{Fullerene, {48, 158}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 159}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 160}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 161}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 162}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 163}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 164}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 165}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 166}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 167}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 168}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 169}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 170}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 171}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 172}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 173}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 174}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 175}}",3,2,False,22,48,72,3,3
"{Fullerene, {48, 176}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 177}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 178}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 179}}",3,2,False,22,48,72,3,3
"{Fullerene, {48, 180}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 181}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 182}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 183}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 184}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 185}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 186}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 187}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 188}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 189}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 190}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 191}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 192}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 193}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 194}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 195}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 196}}",3,2,False,20,48,72,3,3
"{Fullerene, {48, 197}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 198}}",3,2,False,21,48,72,3,3
"{Fullerene, {48, 199}}",3,2,False,21,48,72,3,3
"{GeneralizedPetersen, {24, 5}}",2,2,True,24,48,72,3,3
"{GeneralizedPetersen, {24, 11}}",2,2,True,24,48,72,3,3
"GreatRhombicuboctahedralGraph",2,2,True,24,48,72,3,3
"{Grid, {6, 8}}",2,2,True,24,48,82,2,4
"{Grid, {3, 4, 4}}",2,2,True,24,48,104,3,6
"{Hadamard, {12, 1}}",2,2,True,24,48,288,12,12
"{HoneycombToroidal, {1, 48, 5}}",2,2,True,24,48,72,3,3
"{HoneycombToroidal, {1, 48, 7}}",2,2,True,24,48,72,3,3
"{HoneycombToroidal, {1, 48, 9}}",2,2,True,24,48,72,3,3
"{HoneycombToroidal, {1, 48, 11}}",2,2,True,24,48,72,3,3
"{HoneycombToroidal, {1, 48, 13}}",2,2,True,24,48,72,3,3
"{HoneycombToroidal, {1, 48, 15}}",2,2,True,24,48,72,3,3
"{HoneycombToroidal, {1, 48, 17}}",2,2,True,24,48,72,3,3
"{HoneycombToroidal, {1, 48, 19}}",2,2,True,24,48,72,3,3
"{HoneycombToroidal, {1, 48, 23}}",2,2,True,24,48,72,3,3
"K6ReplacedDoubledCubicalGraph",6,6,True,8,48,144,6,6
"{King, {6, 8}}",4,4,True,12,48,152,3,8
"{Knight, {6, 8}}",2,2,True,24,48,116,2,8
"{Prism, 24}",2,2,True,24,48,72,3,3
"{Queen, {6, 8}}",8,8,True,6,48,458,17,22
"{Rook, {6, 8}}",8,8,True,6,48,288,12,12
"{RookComplement, {6, 8}}",6,6,True,8,48,840,35,35
"SmallRhombicuboctahedralLineGraph",4,4,True,12,48,144,6,6
"{StackedBook, {5, 8}}",2,2,True,24,48,82,2,7
"{StackedBook, {7, 6}}",2,2,True,24,48,82,2,9
"{TorusGrid, {6, 8}}",2,2,True,24,48,96,4,4
"{Web, 16}",2,2,True,24,48,64,1,4
"ZamfirescuGraph48",3,2,False,20,48,76,3,4
"{ZeroTwoBipartite, {6, 10}}",2,2,True,24,48,144,6,6
"{ZeroTwoBipartite, {6, 11}}",2,2,True,24,48,144,6,6
"{ZeroTwoBipartite, {7, 1}}",2,2,True,24,48,168,7,7
"{ZeroTwoBipartite, {7, 2}}",2,2,True,24,48,168,7,7
"{ZeroTwoBipartite, {7, 3}}",2,2,True,24,48,168,7,7
"{ZeroTwoBipartite, {7, 4}}",2,2,True,24,48,168,7,7
"{ZeroTwoBipartite, {7, 5}}",2,2,True,24,48,168,7,7
"{ZeroTwoBipartite, {7, 6}}",2,2,True,24,48,168,7,7
"{ZeroTwoBipartite, {7, 7}}",2,2,True,24,48,168,7,7
"{ZeroTwoBipartite, {7, 8}}",2,2,True,24,48,168,7,7
"{ZeroTwoBipartite, {7, 9}}",2,2,True,24,48,168,7,7
"{ZeroTwoBipartite, {7, 10}}",2,2,True,24,48,168,7,7
"{ZeroTwoNonbipartite, {7, 38}}",4,4,True,16,48,168,7,7
"{ZeroTwoNonbipartite, {7, 39}}",4,4,True,16,48,168,7,7
"{ZeroTwoNonbipartite, {7, 40}}",4,4,True,14,48,168,7,7
"{ZeroTwoNonbipartite, {7, 41}}",4,4,True,14,48,168,7,7
"{ZeroTwoNonbipartite, {7, 42}}",4,4,True,14,48,168,7,7
"{ZeroTwoNonbipartite, {7, 43}}",4,4,True,15,48,168,7,7
"{ZeroTwoNonbipartite, {7, 44}}",4,2,False,15,48,168,7,7
"{ZeroTwoNonbipartite, {7, 45}}",4,2,False,14,48,168,7,7
"{ZeroTwoNonbipartite, {7, 46}}",4,3,False,12,48,168,7,7
"{Antelope, {7, 7}}",2,2,True,25,49,48,0,2
"{BananaTree, {6, 8}}",2,2,True,42,49,48,1,7
"{Bishop, {7, 7}}",7,7,True,12,49,182,6,12
"ContiguousUSAGraph",4,3,False,19,49,107,1,8
"{Cyclotomic, 49}",9,4,False,6,49,392,16,16
"{Firecracker, {7, 7}}",2,2,True,39,49,48,1,6
"{Fiveleaper, {7, 7}}",2,2,True,25,49,76,0,4
"{Grid, {7, 7}}",2,2,True,25,49,84,2,4
"{King, {7, 7}}",4,4,True,16,49,156,3,8
"{Knight, {7, 7}}",2,2,True,25,49,120,2,8
"{Paley, 49}",7,7,True,7,49,588,24,24
"{Queen, {7, 7}}",7,7,True,7,49,476,18,24
"{Rook, {7, 7}}",7,7,True,7,49,294,12,12
"{RookComplement, {7, 7}}",7,7,True,7,49,882,36,36
"{StackedBook, {6, 7}}",2,2,True,27,49,84,2,8
"{Antelope, {5, 10}}",2,2,True,34,50,38,0,4
"{BananaTree, {7, 7}}",2,2,True,42,50,49,1,7
"{Bishop, {5, 10}}",5,5,True,14,50,160,4,8
"{BlackBishop, {10, 10}}",10,10,True,9,50,285,9,17
"{Caveman, {10, 5}}",4,4,True,20,50,100,3,5
"{Circulant, {50, {1, 25}}}",2,2,True,25,50,75,3,3
"{Cubic, {50, 1}}",3,3,True,21,50,75,3,3
"{CubicNonhamiltonian, {50, 1}}",3,2,False,21,50,75,3,3
"{CubicNonhamiltonian, {50, 2}}",3,2,False,21,50,75,3,3
"{CubicNonhamiltonian, {50, 3}}",3,2,False,21,50,75,3,3
"{Fiveleaper, {5, 10}}",2,2,True,25,50,63,1,5
"Foster050A",2,2,True,25,50,75,3,3
"{Fullerene, {50, 1}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 2}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 3}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 4}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 5}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 6}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 7}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 8}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 9}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 10}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 11}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 12}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 13}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 14}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 15}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 16}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 17}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 18}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 19}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 20}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 21}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 22}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 23}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 24}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 25}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 26}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 27}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 28}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 29}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 30}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 31}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 32}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 33}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 34}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 35}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 36}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 37}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 38}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 39}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 40}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 41}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 42}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 43}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 44}}",3,2,False,21,50,75,3,3
"{Fullerene, {50, 45}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 46}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 47}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 48}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 49}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 50}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 51}}",3,2,False,21,50,75,3,3
"{Fullerene, {50, 52}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 53}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 54}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 55}}",3,2,False,23,50,75,3,3
"{Fullerene, {50, 56}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 57}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 58}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 59}}",3,2,False,22,50,75,3,3
"{Fullerene, {50, 60}}",3,2,False,21,50,75,3,3
